Address,Type,Time,Tx_id,BTC value,New_column
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,Sent,13/03/2024,70b2581dfedd9efb688a8d5b75e83645a812371a010e66717f87c5118aa20e2f,5157.746581,
3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,Received,13/03/2024,70b2581dfedd9efb688a8d5b75e83645a812371a010e66717f87c5118aa20e2f,5157.746,
1GJtpzymLi6XA14N9sse2WHaiSVvJgCXS1,Sent,12/03/2024,ffd03d1841e44cc1d3e8ed7e1e657bca621b4eb45fe8326e372fb1623f349ba2,3763.472046,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,12/03/2024,ffd03d1841e44cc1d3e8ed7e1e657bca621b4eb45fe8326e372fb1623f349ba2,3763.467046,
bc1qqj5098ruevrjhtphht6tv4mf9t8q8pqvta8hvx,Sent,12/03/2024,ba1110000a6725776e3bd7ecd02c17632240f94dde657b23186e7f429ce0c81b,6467.238,
bc1qjs5m7x2r5egwrqacaz7ka5t0tcj6cnxysh4sah,Received,12/03/2024,ba1110000a6725776e3bd7ecd02c17632240f94dde657b23186e7f429ce0c81b,6466.487876,
1DxhvReqBREjpTtdqQfnty8ZDaRun44PHG,Sent,12/03/2024,6c865db1381f54b95509ff70a1ba8846868c6777a0cc235ff2254967ae5a9a26,6922.933325,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,12/03/2024,6c865db1381f54b95509ff70a1ba8846868c6777a0cc235ff2254967ae5a9a26,6922.928325,
1Fh8XXrF7EEJmktVST8gfmXXsUFG7D2QV4,Sent,12/03/2024,0ab5c59937b17f5721a543766ed92e87f3b86f2228738291b1196312cc4551fb,6897.323064,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,12/03/2024,0ab5c59937b17f5721a543766ed92e87f3b86f2228738291b1196312cc4551fb,6897.318064,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,12/03/2024,7bf74234453c268a2f6a30e9e25c3970fa5db2e1ba7f91c46d2def6006ce6aca,5050.561315,
1CedqBgxJRcpZ9QKUi8nQWiw1CYaWaAut,Sent,12/03/2024,cbacb3c527d6276c9a0ba22848ab755417705c98bbc7590bc8e87695098d55c5,6409.007679,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,12/03/2024,cbacb3c527d6276c9a0ba22848ab755417705c98bbc7590bc8e87695098d55c5,6409.002679,
3M6XXpqUc8G8GuHYKQhjAWobo5aGpkdV7u,Sent,12/03/2024,88ebf4c7dcfe35114bc0908691a5c990623bd77dc5eed8927636f2fbb321d9f5,26139.38974,
39eYrpgAgDhp4tTjrSb1ppZ5kdAc1ikBYw,Received,12/03/2024,88ebf4c7dcfe35114bc0908691a5c990623bd77dc5eed8927636f2fbb321d9f5,26139.3887,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,11/03/2024,e3739c83f1ef0ee22d45f98579c4b62eb96cd39cd1ac699981090f7a7a8925f9,4211.68821,
31pt3CeUGQDN9fDPpZZtmWvMZBxqK6itvY,Sent,11/03/2024,e3739c83f1ef0ee22d45f98579c4b62eb96cd39cd1ac699981090f7a7a8925f9,4127.81,
bc1qj0f432hht6kqjedhsnn5389agjelggaam4ylnk,Sent,11/03/2024,c290c13e3dbdbe1b8aa307283dc49a93439e6a426be792647d07e81a7d0ceab3,6475.438,
bc1qqj5098ruevrjhtphht6tv4mf9t8q8pqvta8hvx,Received,11/03/2024,c290c13e3dbdbe1b8aa307283dc49a93439e6a426be792647d07e81a7d0ceab3,6467.237863,
33Z81cN9wLGcmKdpkzEUeUMJwq5EQofTcB,Sent,11/03/2024,f4836081acfeeae27c1c99249afe2604a94fc6d475aef550f626286f00b348c8,5560.008769,
3Cow4GK79UFpuyC1aZ26aiPEpH3R7Wwysw,Received,11/03/2024,f4836081acfeeae27c1c99249afe2604a94fc6d475aef550f626286f00b348c8,5520.008748,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,11/03/2024,fd104a4d823d5574bdb567c1a8ca231071ec99196f17eb2f79c754190e947951,3969.804799,
bc1qztk72975m9ulscrqqnnasx8sngpztasrk6p2c8,Sent,10/03/2024,5fcaccf954b28c8c8a4fd96a1fa0a2f0ec6ef9c3c55965aaa8545fd44c1342bc,15285.14664,
bc1q7h745aj5l02x880fndrzq33yeznrp2j2ncxrvn,Received,10/03/2024,5fcaccf954b28c8c8a4fd96a1fa0a2f0ec6ef9c3c55965aaa8545fd44c1342bc,15215.14644,
bc1qxm884cfx364d9z3zr3f4gnwyjfgjh6x5wy9rqd,Sent,10/03/2024,7ec3289851e8f0961e915ed234f0af26ab0a1cd60d3c3d75915fbddfe234c5d3,5746.777907,
bc1qnpu4n20cqfc5gvykthf6p2u5cnjye9kz69afs8,Received,10/03/2024,7ec3289851e8f0961e915ed234f0af26ab0a1cd60d3c3d75915fbddfe234c5d3,5733.282311,
bc1p2hqz5cvju0vfxc90pul5e7m4s32w99nyqucucgdtcnkh8rqmvm6sr64v60,Received,09/03/2024,f72dd3fee3c94a841cd3bf995e966d1e45aa61a7eefced62ea51f3e9e383891c,4199.989437,
3KdgsU7dbWXfbckom6svo1QUidEGbM62At,Sent,09/03/2024,f72dd3fee3c94a841cd3bf995e966d1e45aa61a7eefced62ea51f3e9e383891c,3994.943049,
15Ei5XFacTpazRPXSnekCwNVDuxpYfgATQ,Sent,08/03/2024,d99d1907ba963a68443480398d1d22465f8cd07314a776f421ab1ca701f9cc7b,4831.720338,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,08/03/2024,d99d1907ba963a68443480398d1d22465f8cd07314a776f421ab1ca701f9cc7b,4831.715338,
bc1q3q40tlt77vchvvwsghm32alltgdhgvgsx4js94,Sent,08/03/2024,8fb794cdb4d9bcd73a6faf4acf8d6ca034140c7e627e9307cb5ee7f75baa43a4,18320.04042,
bc1qwwls0kmfmaw6kjvzfd73c9rnva2ummln8z98p4,Received,08/03/2024,8fb794cdb4d9bcd73a6faf4acf8d6ca034140c7e627e9307cb5ee7f75baa43a4,16320.04041,
bc1qlhpkdeaaa345c4dw90hmvm3nn2r32f9jdj2v2p,Sent,08/03/2024,74eae3f8b0355f048e92cfc25d0f38647eacca106b1fcc8044e09ed8c755bc45,18320.04341,
bc1q3q40tlt77vchvvwsghm32alltgdhgvgsx4js94,Received,08/03/2024,74eae3f8b0355f048e92cfc25d0f38647eacca106b1fcc8044e09ed8c755bc45,18320.04042,
15wKBjuqzKb22Dw5hQ3Tda3C4NgvDhQGHL,Sent,08/03/2024,da82b192b823751623ea7b77d7a84c634aac3049e4daac94a3db688a745872f0,3866.149993,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,08/03/2024,da82b192b823751623ea7b77d7a84c634aac3049e4daac94a3db688a745872f0,3866.144993,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,08/03/2024,03a67a2eaefa025f4dd7b21eba34ead86f3b8b7aa837cd295b258afb6e0429de,6002.896272,
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,Sent,08/03/2024,c035370710f00325f3f22c44c56a0f82e6517a700afb0d94aa45ee09df344281,9000.000451,
bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,Received,08/03/2024,c035370710f00325f3f22c44c56a0f82e6517a700afb0d94aa45ee09df344281,9000,
1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,Sent,08/03/2024,d7079323aeda0142d03701ac88edb13633c3bcaa763046290b0895a0b662c4f8,10650.00014,
bc1q7t9fxfaakmtk8pj7tdxjvwsng6y9x76czuaf5h,Received,08/03/2024,d7079323aeda0142d03701ac88edb13633c3bcaa763046290b0895a0b662c4f8,10650,
1KvWLWhfXZwYNvJZiFYmUcwW2Y55NRi5mF,Sent,07/03/2024,c1e5c1139244496001013d6606bc5e6f687fa45826a420e72979c7f8cf981d86,7482.419844,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,07/03/2024,c1e5c1139244496001013d6606bc5e6f687fa45826a420e72979c7f8cf981d86,7482.414844,
1Agv2n2A9r4RZHj1v6FDfchLR2uDr8ex3s,Sent,07/03/2024,ca87451f3865d534ec70a56d7a994496894cf860870ecedd9451b5bccfd44bf1,7187.203659,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,07/03/2024,ca87451f3865d534ec70a56d7a994496894cf860870ecedd9451b5bccfd44bf1,7187.198659,
bc1qjh3luqv22u0er40dzttsqzgdzrekya2gwmxdns,Sent,07/03/2024,f20ecb1e0b4ad26577f655e257e33cf07aaec5590d131cd23057ae96b6acb175,23785.65375,
bc1qhxf9ckyz7sw8h6vkvdlffntmsu6fz8m3pdzgvw,Received,07/03/2024,f20ecb1e0b4ad26577f655e257e33cf07aaec5590d131cd23057ae96b6acb175,22715.65337,
bc1qwx6nt28sx5eyw46ncty3l2lrl8wcv0mexaak9x,Sent,07/03/2024,97f9ffad9ba48615bffeeb24e3cdcf11bc74b62a161f30931e2ed1d29fb19d0d,15277.33664,
bc1qztk72975m9ulscrqqnnasx8sngpztasrk6p2c8,Received,07/03/2024,97f9ffad9ba48615bffeeb24e3cdcf11bc74b62a161f30931e2ed1d29fb19d0d,15196.33627,
1m5SViB9XNwsusvnnUqpfL9Q1E5EZxPHs,Sent,07/03/2024,14daa5918f778ea222c6697d1d8e2f9cdfaff3d61b2492b10dc1e3dbdc2265e8,23788.65375,
bc1qjh3luqv22u0er40dzttsqzgdzrekya2gwmxdns,Received,07/03/2024,14daa5918f778ea222c6697d1d8e2f9cdfaff3d61b2492b10dc1e3dbdc2265e8,23785.647,
1F3xaaKYnkur1p7UJjJTbaNj9bbVhmB2vU,Sent,06/03/2024,18de1c745d6fbeba388c6a67714faec8e316b08e55ad043df356359dc57a41e2,7537.100188,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,06/03/2024,18de1c745d6fbeba388c6a67714faec8e316b08e55ad043df356359dc57a41e2,7537.095188,
15Dy5UpSnfNU4tn4xKZVaA9JKNt7jk7yMx,Sent,06/03/2024,04f3ba8e95ec0bd5cd65b2dacea246abc3e4efb02645fdf8573480526bf780cf,7402.95162,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,06/03/2024,04f3ba8e95ec0bd5cd65b2dacea246abc3e4efb02645fdf8573480526bf780cf,7402.94662,
bc1qfw488g4vnqhyrfjla3a80lu0xg60ssukr3zpvy,Sent,06/03/2024,48f00bc408feb59a47924a2688cd0f09fbbde0da6d465f08418fb665611a7b30,5781.76671,
bc1qxm884cfx364d9z3zr3f4gnwyjfgjh6x5wy9rqd,Received,06/03/2024,48f00bc408feb59a47924a2688cd0f09fbbde0da6d465f08418fb665611a7b30,5746.777907,
bc1qp3yn58x7xepnqc7c8nh6tssas3lgvc7ysx58yz,Sent,06/03/2024,30cc295a29d8a8dfdb8a2f5704236462739fadc46fc2c4fc24e0a3b7b9c8be40,7399.837504,
bc1q7ezktjt9waxxxdn3zrq0f2vx9stmkq53re46x7,Received,06/03/2024,30cc295a29d8a8dfdb8a2f5704236462739fadc46fc2c4fc24e0a3b7b9c8be40,4899.837132,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,06/03/2024,6bb1666005d2b1db723081b402164dc167f71eee5b037c8431f6ab9b10972d1e,4708.579811,
39884E3j6KZj82FK4vcCrkUvWYL5MQaS3v,Sent,06/03/2024,0ecdda38bf2c7f32be5fecbd975914298bd4b9f2b384dc9b7cdb310d57b83301,115177.3883,
3E97AjYaCq9QYnfFMtBCYiCEsN956Rvpj2,Received,06/03/2024,0ecdda38bf2c7f32be5fecbd975914298bd4b9f2b384dc9b7cdb310d57b83301,75177.38814,
1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,Received,06/03/2024,0ecdda38bf2c7f32be5fecbd975914298bd4b9f2b384dc9b7cdb310d57b83301,40000,
1FqcyQXwTM4VA57fUE5YA4NRRKxjnrhc2j,Sent,06/03/2024,03daae01cfd822b2238b45f81cd30240b14ff5b4732ce84d8e0ba872b62e5552,8175.335802,
16BiUbH8yxFmCJs4ArtyTgHKfXQFvkvPNr,Sent,06/03/2024,b4d61083b500616516aaec5cc743c91620429248095028a3e2c6cb7edea8f841,8175.345258,
1FqcyQXwTM4VA57fUE5YA4NRRKxjnrhc2j,Received,06/03/2024,b4d61083b500616516aaec5cc743c91620429248095028a3e2c6cb7edea8f841,8175.335802,
15gsuhD6jU5HuVutYEQVQzwmLmanCF4Vc1,Sent,06/03/2024,fca6d5307855f62d87dda0b793b3bc041f5f962aa383e3fa37b51ab116666a71,7589.108285,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,06/03/2024,fca6d5307855f62d87dda0b793b3bc041f5f962aa383e3fa37b51ab116666a71,7589.103285,
bc1qk80vx8ut3vlywsk04h2f5khc93kpux6mx3rx44,Sent,06/03/2024,971767ccaeafd029b96a985c6381b42934a311760cd837b31ec6658ed98dc143,8177.347504,
bc1qp3yn58x7xepnqc7c8nh6tssas3lgvc7ysx58yz,Received,06/03/2024,971767ccaeafd029b96a985c6381b42934a311760cd837b31ec6658ed98dc143,7399.835984,
17nXD7cFMDahnY5LMbK7Pq5S19ZHmRif3u,Sent,05/03/2024,167937639e13c4ac813ee2a66d1941c3c185f962e7b5426bb8f953e2f4033aa4,6363.638626,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,05/03/2024,167937639e13c4ac813ee2a66d1941c3c185f962e7b5426bb8f953e2f4033aa4,6363.633626,
1MT7x7QFutQVz85C9riZDMnvNA4u1aiCHs,Sent,05/03/2024,f54f93d614a3bd84aa79dc2e09087ed5138b99cdcef0f1622e3ab82a77c9664c,7430.158012,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,05/03/2024,f54f93d614a3bd84aa79dc2e09087ed5138b99cdcef0f1622e3ab82a77c9664c,7430.153012,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,05/03/2024,9aef912180f7bb293e04fb9919a92b8ff4fae6a38261ed8cc1bbee536e33250d,4923.19812,
36hGZcTFL9KBwjHE3hYiEAfh8xn876GoxF,Sent,05/03/2024,9aef912180f7bb293e04fb9919a92b8ff4fae6a38261ed8cc1bbee536e33250d,3836.961247,
16VF33ME9P1DFQ4mvxw4BckP7U94ZKjk3C,Sent,05/03/2024,93b3e5806962f4a55f3430603d97406f76807f146c972d985dab917eaef9278e,5158.133939,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,05/03/2024,93b3e5806962f4a55f3430603d97406f76807f146c972d985dab917eaef9278e,5158.128939,
34NcY2DDh327feCAWN4sD2ZDbb17fE85BC,Sent,05/03/2024,9f18f7e9a24f103a5c0fdc7cbec324a85b3cd58811c1b414ea7e83e058a97d72,5960.008869,
33Z81cN9wLGcmKdpkzEUeUMJwq5EQofTcB,Received,05/03/2024,9f18f7e9a24f103a5c0fdc7cbec324a85b3cd58811c1b414ea7e83e058a97d72,5560.008769,
1LmLM72JBPejDVkKW4GwaMNPxNjDVZCq9G,Sent,04/03/2024,d7fad4c0e12c6acdd8c56fe4fd4a90fed33d699af76e7531f44cf6cef1f24125,6705.652222,
bc1qn3m68haqzggezz3hc6uuppumzj2vnr6vxtr4xq,Received,04/03/2024,d7fad4c0e12c6acdd8c56fe4fd4a90fed33d699af76e7531f44cf6cef1f24125,6696.021684,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,04/03/2024,9e7c86de38a141b5e7ae05bffd9afb299442f6414c6598488fabb7b2a918aed8,4195.999774,
bc1qt2t6mj0l4dxmnlzp6aseju8z9mpy2f3rlmnq3x,Sent,04/03/2024,5431095107c173663f24231a504fd930fd71c0c99e2f2e983a5e05fb4d0609c9,3709.69859,
1FERh5ZYb84ZsWJqWRkpe9YZ2ESpedfWKB,Sent,04/03/2024,2c859067511e219422a027a33418b9ed4a9353071c3d5d26782b93d7f3ab38df,15483.93738,
bc1qvkd5emvl2lxe9h6s26s846vyd6430x260nqxud,Received,04/03/2024,2c859067511e219422a027a33418b9ed4a9353071c3d5d26782b93d7f3ab38df,14483.93686,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,04/03/2024,680bde18dae7583dca2c40ca26ad957e5932117a544f48401039fdf54d2f7805,7521.366248,
36hGZcTFL9KBwjHE3hYiEAfh8xn876GoxF,Sent,04/03/2024,680bde18dae7583dca2c40ca26ad957e5932117a544f48401039fdf54d2f7805,6630.737417,
16tWKaQpEhcSx8nVKXBQ7qMYb5DnvcNXWr,Sent,03/03/2024,08f730b31182db9ca0456ac184072aabf2d95505e615892c26ae493ada6c0f71,7681.902521,
1L2qgT8Eu9R52nqsUR2SuWG8kbDkiwLPmC,Received,03/03/2024,08f730b31182db9ca0456ac184072aabf2d95505e615892c26ae493ada6c0f71,7680.902487,
1QCxd5NBqUeBGJzUiWaRjW9mijYf3aowWQ,Sent,01/03/2024,2f6545dc551335141ddd886c044dbb9f4deef5624e506fdbca4a8016c907a24a,8046.657803,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,01/03/2024,2f6545dc551335141ddd886c044dbb9f4deef5624e506fdbca4a8016c907a24a,8046.652803,
3LeJoYesJyjQ5Dk6REXxE7HRrCefv62XcS,Sent,01/03/2024,b56404feff282cf2877f595c67193a3abc8535961b4b2c7c802675ac7bb52e2e,4799,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,01/03/2024,b56404feff282cf2877f595c67193a3abc8535961b4b2c7c802675ac7bb52e2e,4654.318946,
3LeJoYesJyjQ5Dk6REXxE7HRrCefv62XcS,Received,01/03/2024,43b6ab004967ca761025c22cfd32b7ad4ac07d635341842a5fa12fe105b58118,4799,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,01/03/2024,fbba3ec1059c7cf0975ef050a81b484c0db86a897546c362d3ec92b19cfb37c9,6087.640691,
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,Sent,01/03/2024,f7157576465030af74838612f8f08f7bf38919fc883feac7149b271d23346ba3,10000.0005,
bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,Received,01/03/2024,f7157576465030af74838612f8f08f7bf38919fc883feac7149b271d23346ba3,10000,
3MWpBKLzFGyquVjHwXt5MmF9p7EXHG8mV8,Sent,01/03/2024,bb735ed19c7fc5e1f2a219fd357f08060a032d90b6805ad362c4eaf0cd2cc968,4000,
3276STGdvQax3sbpkkPqF3keCVgVqLcbpm,Received,01/03/2024,bb735ed19c7fc5e1f2a219fd357f08060a032d90b6805ad362c4eaf0cd2cc968,3901.851351,
3JGxtj11AwC2NsikNmu2cwzF7YvLFEBUeS,Sent,01/03/2024,d99b86669b6e3ad622cff21012bbe1598b16f66b4b028dcd3f366f17818e2a3c,4484.607308,
3CQMqXPBwaHDAnHrY7yYSSNehnognNWnpk,Received,01/03/2024,d99b86669b6e3ad622cff21012bbe1598b16f66b4b028dcd3f366f17818e2a3c,4402.60725,
1LohjdoRdAf886JDGNKL7WMUz2ErYjQmFu,Sent,01/03/2024,1f13a8584abb1c4db37c4b9fe2e58c11034b7de9bab709068a71f2f5c71d0be0,8175.337585,
1552hs3vmbFpAoJTZP5sKLRmby8TKNWFQz,Sent,01/03/2024,a10b04a63edb65bf98ebae548e3475876fbf7cedb409373f704f2f9a5cf70e68,8175.337085,
15URsTiy1ksoMMV7DuEi9hvSqHgqobAtKa,Sent,01/03/2024,fd7a5eeb6bb243a5c0a2aadcdd2a1c18dbcce5e81193fb03df96773afab47e4b,8175.345267,
16dyizLarM2N4UjGaEFPESNmJC5vEALtZX,Sent,01/03/2024,3449df3f1f9747d05928a9ac0a60e1e76547dd77e297409c34d61ecf60aff8d6,8175.345258,
1LohjdoRdAf886JDGNKL7WMUz2ErYjQmFu,Received,01/03/2024,3449df3f1f9747d05928a9ac0a60e1e76547dd77e297409c34d61ecf60aff8d6,8175.337585,
1552hs3vmbFpAoJTZP5sKLRmby8TKNWFQz,Received,01/03/2024,fd7a5eeb6bb243a5c0a2aadcdd2a1c18dbcce5e81193fb03df96773afab47e4b,8175.337085,
14T63ZmxHwzP3HSXKEz72SZbXpGd7nu9cB,Sent,01/03/2024,be07b17bba911e34d502ca71b2860ed614e080e0459d2ea7fd28b7f5379a08dc,4390.890592,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,01/03/2024,be07b17bba911e34d502ca71b2860ed614e080e0459d2ea7fd28b7f5379a08dc,4390.885592,
1HGrmtsKYanMzgefcGQX6qZoHB4H99L1DF,Sent,29/02/2024,2e22ba1d4520d0bc059806cf12d081babc4ca9a9e19befaa2ab20385daf2b9f6,6539.063,
bc1qj0f432hht6kqjedhsnn5389agjelggaam4ylnk,Received,29/02/2024,2e22ba1d4520d0bc059806cf12d081babc4ca9a9e19befaa2ab20385daf2b9f6,6475.437366,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,29/02/2024,7332ac9f743080bbee059e85575bb7041fcebd7cdd6b02bdcb9672525c0f3baa,6190.924624,
39AjiX454pBNEeHxcAdnj7ucv8fkBycRDu,Sent,29/02/2024,7332ac9f743080bbee059e85575bb7041fcebd7cdd6b02bdcb9672525c0f3baa,4550,
39AjiX454pBNEeHxcAdnj7ucv8fkBycRDu,Received,29/02/2024,09a1a354a9742431b408b31773ee620576167e609e42ae424d42250efc636432,4550,
3C8mzzeiyakvXkQadUM5f98zCt5NQWwXo1,Sent,29/02/2024,d706b9110457312013a6d134f27b840d341f334e767a4105b13fc225410a434a,10034.28109,
3HfD4pvF43jdu9dzVMEr1b8AnDHooRGc5t,Received,29/02/2024,d706b9110457312013a6d134f27b840d341f334e767a4105b13fc225410a434a,6034.280601,
1LzUm4SnTr3hpuDY4TLcBzd3gmbzPAhNw,Sent,29/02/2024,093afea1f114bfc9ef1ba4bc43bdfd41969f80809436d17dee5e4bdc1e9c08c8,4981.992102,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,29/02/2024,093afea1f114bfc9ef1ba4bc43bdfd41969f80809436d17dee5e4bdc1e9c08c8,4981.987102,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,29/02/2024,1160ed6801a15b1c3badc3e9ff3b43cfbbce47d35b3a46c9e6e6d36c715b4424,4342.627671,
3MWpBKLzFGyquVjHwXt5MmF9p7EXHG8mV8,Received,29/02/2024,d706b9110457312013a6d134f27b840d341f334e767a4105b13fc225410a434a,4000,
bc1qt33j9ac0r0pqj862gj6m7lwaw2hhudgjnhuek5,Sent,29/02/2024,55e535b50aaa2660822c899d390f288f96f06b191a13f25e58cfbcbb2bcacdd3,15457.33664,
bc1qwx6nt28sx5eyw46ncty3l2lrl8wcv0mexaak9x,Received,29/02/2024,55e535b50aaa2660822c899d390f288f96f06b191a13f25e58cfbcbb2bcacdd3,15277.33626,
38MfJkxPkpwsZxkyfESwjdaKBdXrV8DpWr,Sent,29/02/2024,f82c0a2268eaca06482ee73942ca5163190fac73afd09f0a6676eba6d2615e83,4080,
bc1qc34m0ygh6uw5s5sfjak0xyg7zu99t8cs804jd4,Sent,29/02/2024,9101f6861be11d139411c1087b8ae5fcb1f9810acac0fa5da5c11e12326a1599,4080.037504,
38MfJkxPkpwsZxkyfESwjdaKBdXrV8DpWr,Received,29/02/2024,9101f6861be11d139411c1087b8ae5fcb1f9810acac0fa5da5c11e12326a1599,4080,
37zGv1thHpCR92gj6VEtSJng3iR4LbksgS,Sent,29/02/2024,e81a6cc933a890db81c1c9304c4e53c606dcfa469b0fcf22d0a747dc2802678e,6360.008906,
34NcY2DDh327feCAWN4sD2ZDbb17fE85BC,Received,29/02/2024,e81a6cc933a890db81c1c9304c4e53c606dcfa469b0fcf22d0a747dc2802678e,5960.008869,
bc1qkmk4v2xn29yge68fq6zh7gvfdqrvpq3v3p3y0s,Received,28/02/2024,0c425db3da697bde3277852c8cea3c9bd9adc6575e593ef349c207ee3f4ab5a2,12267.02263,
1DNUjpHPNKMoKYBHxJz2Sh1uQQdJkGsXj5,Sent,28/02/2024,0c425db3da697bde3277852c8cea3c9bd9adc6575e593ef349c207ee3f4ab5a2,12267.01528,
bc1q5nm43a3wjk3vtgh20qd59eps0j8k2u4nmm7mfs,Sent,28/02/2024,10d55401e265ff7763893aa0cba0d8bd815c21c9559e350a3e7dbeb3fc3081a8,5815.766748,
bc1qfw488g4vnqhyrfjla3a80lu0xg60ssukr3zpvy,Received,28/02/2024,10d55401e265ff7763893aa0cba0d8bd815c21c9559e350a3e7dbeb3fc3081a8,5781.76671,
1FAM5FqSvx4Xg4n3dvfwuNmSshdwghcrHX,Sent,28/02/2024,505aeb2ccfdeef1b34f52c235f9d13af8e7214a70069568e146cc50a2b25fe08,5229.405201,
bc1q97t2x2krh92vjq0g3m7dzsa3e53qzkkn7dj6g9,Received,28/02/2024,505aeb2ccfdeef1b34f52c235f9d13af8e7214a70069568e146cc50a2b25fe08,5197.191615,
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,Sent,28/02/2024,e7dc053015bcb7d344fb2d7d112d4156e056210f6812e5f40bd3d9121f5a0d49,8000.00037,
bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,Received,28/02/2024,e7dc053015bcb7d344fb2d7d112d4156e056210f6812e5f40bd3d9121f5a0d49,8000,
19adXZbz9Vq6oqsHYJxdrNFwcFwHCEPnCc,Sent,27/02/2024,9f25a4742ae2801586b5185543ca452d8c51ebea4582c8a3822d450a17b7c04a,3882.43372,
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd,Received,27/02/2024,9f25a4742ae2801586b5185543ca452d8c51ebea4582c8a3822d450a17b7c04a,3882.42872,
33VQ4KxRJWJruC2UXJ4PWKr8jNRtViPwYU,Sent,27/02/2024,0328dcf6e5ee45ee5fdf812c14c1d67ca864e972a5c925a603701918d712750d,3749.99,
33VQ4KxRJWJruC2UXJ4PWKr8jNRtViPwYU,Received,27/02/2024,a7ddd96baa1b8d0ce36a4f982ac15d3f9807175dfd0c6ebea64cebe5ebdf6c7c,3749.99,
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,Sent,27/02/2024,a7ddd96baa1b8d0ce36a4f982ac15d3f9807175dfd0c6ebea64cebe5ebdf6c7c,4254.462762,
3JZq4atUahhuA9rLhXLMhhTo133J9rF97j,Sent,27/02/2024,1cbbcacf16164385bba099a3e13fab89bb45b30ce19b56079083d60dbc6209bf,6500.000198,
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,Received,27/02/2024,1cbbcacf16164385bba099a3e13fab89bb45b30ce19b56079083d60dbc6209bf,6500,
38MfJkxPkpwsZxkyfESwjdaKBdXrV8DpWr,Sent,27/02/2024,e0d8d5519dd205f274956b8a2e4658531ff15aca2cb48dafd71e29edb1d818c0,7098,
1BjJkiFj3vLrWu9V975htbmncA5QSEj8RQ,Sent,27/02/2024,0950dd60a958d1100a3a6a6b7fa438240ec7c26cf11ec3ef55727a38bebb6626,8997.447504,
38MfJkxPkpwsZxkyfESwjdaKBdXrV8DpWr,Received,27/02/2024,0950dd60a958d1100a3a6a6b7fa438240ec7c26cf11ec3ef55727a38bebb6626,7098,
3EVVc8e2rxwUuERtdJCduWig8DnpsUqyA6,Sent,27/02/2024,c32ba83dfd865cbc14408056aa6294fa9feea8d8f0797898dc2291e499cced5d,7669.226314,
